Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,PromoIntervalJan,PromoIntervalFeb,PromoIntervalMar,PromoIntervalApr,PromoIntervalMay,PromoIntervalJun,PromoIntervalJul,PromoIntervalAug,PromoIntervalSep,PromoIntervalOct,PromoIntervalNov,PromoIntervalDec
469,2,2,710.0,9.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0,2,50.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,3,0,5300.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
472,2,2,5030.0,8.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,0,0,50.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2,0,14810.0,8.0,2010.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
475,0,0,140.0,9.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,3,0,8300.0,9.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,3,0,770.0,7.0,2010.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
478,3,2,1940.0,3.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,0,0,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
480,0,0,300.0,11.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2,2,7470.0,8.0,2010.0,1,44.0,2012.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
482,2,0,2550.0,10.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0,2,2310.0,9.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
484,0,2,14300.0,3.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,3,2,3270.0,8.0,2010.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
486,0,0,2320.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
487,3,2,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
488,0,2,2890.0,4.0,2014.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0,0,14960.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
490,0,0,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
491,3,2,4680.0,8.0,2010.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
492,0,0,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
493,3,2,1150.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
494,1,0,1260.0,6.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,3,0,5470.0,8.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
496,3,2,2780.0,6.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0,2,1610.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,990.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
499,2,2,450.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
500,3,2,10690.0,9.0,2007.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
501,0,2,1620.0,9.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0,0,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
503,3,2,13080.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
504,2,2,820.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0,0,350.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
506,0,0,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
507,0,2,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
508,0,2,1280.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
509,0,0,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
510,0,2,8260.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0,0,2060.0,9.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1,1,590.0,8.0,2010.0,1,5.0,2013.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
513,0,0,400.0,8.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2,2,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
515,3,2,11260.0,8.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
516,0,2,20.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
517,0,2,22490.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,3,2,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
519,2,2,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
520,0,2,6900.0,8.0,2010.0,1,40.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
521,3,0,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
522,3,2,7160.0,11.0,2012.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
523,2,2,50.0,11.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,0,2,40860.0,9.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,3,2,1870.0,9.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0,0,120.0,8.0,2010.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
527,3,2,5830.0,4.0,2008.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0,2,20620.0,8.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
529,3,2,12920.0,9.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0,2,18160.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0,2,4030.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0,2,1070.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0,2,5950.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,3,0,1200.0,9.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
535,0,0,3570.0,4.0,2007.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0,2,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
537,0,0,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
538,0,0,990.0,2.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0,0,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
540,3,2,810.0,8.0,2010.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
541,0,2,650.0,7.0,1990.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0,0,7280.0,9.0,2012.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
543,2,0,1080.0,12.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0,0,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
545,0,2,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
546,0,0,580.0,1.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,3,2,8990.0,11.0,2009.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
548,3,2,3760.0,2.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0,2,2330.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,3,2,50.0,6.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,0,2,2190.0,9.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0,0,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
553,2,0,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
554,2,2,1200.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,3,0,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
556,3,2,1140.0,11.0,2014.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0,0,250.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0,0,3000.0,2.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,3,0,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
560,2,2,1910.0,7.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,3,0,14300.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1,2,1210.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,0,0,700.0,3.0,2015.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
564,3,2,6540.0,8.0,2010.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
565,0,2,160.0,7.0,2007.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,0,0,3620.0,8.0,2010.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
567,2,0,1010.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
568,3,2,4270.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
569,0,0,1340.0,9.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0,0,180.0,11.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,3,0,2110.0,11.0,1995.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
572,3,2,9230.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
573,0,0,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
574,3,0,4400.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0,0,960.0,5.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
576,2,0,50.0,11.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,0,2,2270.0,8.0,2010.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
578,3,0,12700.0,4.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2,0,20970.0,11.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,0,2,170.0,2.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0,0,7250.0,12.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0,0,120.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,0,0,2640.0,11.0,2002.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,3,0,1360.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
585,3,2,440.0,4.0,2014.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,0,2,250.0,10.0,2008.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,3,2,330.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
588,3,2,15720.0,3.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,0,2,360.0,8.0,2010.0,1,18.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
590,3,2,4520.0,9.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
591,0,2,3340.0,8.0,2010.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
592,0,0,2540.0,6.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0,2,33060.0,3.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0,0,1790.0,10.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,2,2,1130.0,6.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2,0,290.0,9.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,0,0,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
598,2,0,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
599,3,2,580.0,11.0,2014.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,3,2,17340.0,6.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
601,3,0,8220.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
602,0,0,2710.0,7.0,2001.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
603,0,0,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
604,3,0,10950.0,3.0,2014.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,3,0,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
606,0,0,2260.0,11.0,2007.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0,0,350.0,8.0,1999.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
608,0,2,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
609,0,0,2070.0,9.0,2007.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0,0,660.0,1.0,2007.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0,0,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
612,3,2,2490.0,11.0,2012.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
613,2,0,250.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
614,0,0,1160.0,12.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,3,0,730.0,8.0,2007.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0,2,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
617,0,2,8940.0,8.0,2010.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
618,3,2,9910.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0,0,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
620,3,2,5440.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
621,0,0,30.0,7.0,2002.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0,2,2325.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0,0,4080.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
624,0,2,6920.0,9.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0,0,1170.0,4.0,2011.0,1,22.0,2012.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
